customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,AvgMonthlySpend,Contract_One year,Contract_Two year,InternetService_Fiber optic,InternetService_No,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureGroup_13-24 months,TenureGroup_25-36 months,TenureGroup_37-48 months,TenureGroup_49-60 months,TenureGroup_61-72 months
3077-RSNTJ,1,0,1,1,6,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.7,113.5,0,18.916666666666668,0,0,0,1,0,0,1,0,0,0,0,0
6551-GNYDG,1,0,1,1,14,1,No,No,No,No,No,No,Yes,1,80.9,1152.8,0,82.34285714285714,0,0,1,0,0,0,0,1,0,0,0,0
9167-APMXZ,1,0,0,0,22,1,Yes,No,No,No,No,Yes,No,1,84.15,1821.95,0,82.81590909090909,0,0,1,0,0,0,0,1,0,0,0,0
2749-CTKAJ,0,0,1,1,22,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.15,419.9,0,19.086363636363636,1,0,0,1,0,0,1,1,0,0,0,0
6371-NZYEG,0,0,1,1,16,1,No,Yes,No,Yes,No,Yes,No,0,64.25,1024.0,0,64.0,0,1,0,0,0,0,1,1,0,0,0,0
7554-NEWDD,0,0,0,0,10,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,25.7,251.6,0,25.16,0,1,0,1,0,0,0,0,0,0,0,0
8992-VONJD,1,0,0,1,13,1,No,Yes,Yes,No,No,No,No,1,56.0,764.55,0,58.81153846153846,0,0,0,0,0,1,0,1,0,0,0,0
0867-MKZVY,1,0,1,0,20,1,Yes,Yes,No,No,No,No,No,0,82.4,1592.35,1,79.61749999999999,0,0,1,0,0,1,0,1,0,0,0,0
4482-EWFMI,1,0,0,0,2,1,No,No,No,No,No,No,No,1,69.7,135.2,0,67.6,0,0,1,0,0,1,0,0,0,0,0,0
4648-YPBTM,0,0,0,0,53,1,Yes,No,Yes,Yes,Yes,No,Yes,1,73.9,3958.25,0,74.68396226415095,0,1,0,0,0,0,0,0,0,0,1,0
2907-ILJBN,1,0,1,1,11,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.6,233.9,0,21.263636363636365,1,0,0,1,0,0,1,0,0,0,0,0
6345-FZOQH,0,0,1,0,69,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.9,1363.45,0,19.76014492753623,0,1,0,1,0,0,1,0,0,0,0,1
3376-BMGFE,1,0,0,0,4,1,No,No,No,No,No,No,No,1,70.9,273.0,1,68.25,0,0,1,0,0,0,0,0,0,0,0,0
5997-OPVFA,0,0,1,0,72,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,89.05,6254.45,0,86.86736111111111,0,1,0,0,0,0,0,0,0,0,0,1
3445-HXXGF,0,1,1,0,58,0,No phone service,No,Yes,Yes,No,No,Yes,1,45.3,2651.2,1,45.710344827586205,0,0,0,0,0,1,0,0,0,0,1,0
1159-WFSGR,1,0,1,1,16,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.4,321.4,0,20.0875,0,0,0,1,0,1,0,1,0,0,0,0
7654-YWJUF,0,0,1,0,43,1,No,Yes,No,Yes,Yes,No,No,1,84.25,3539.25,0,82.30813953488372,1,0,1,0,0,0,0,0,0,1,0,0
1875-QIVME,1,0,1,0,2,1,Yes,No,No,Yes,Yes,Yes,Yes,1,104.4,242.8,1,121.4,0,0,1,0,0,1,0,0,0,0,0,0
6727-IOTLZ,0,0,1,0,14,1,No,No,Yes,Yes,Yes,Yes,Yes,0,81.95,1181.75,0,84.41071428571429,0,1,0,0,0,0,1,1,0,0,0,0
0691-JVSYA,1,0,1,0,53,1,No,No,No,Yes,No,Yes,Yes,1,94.85,5000.2,1,94.3433962264151,1,0,1,0,0,0,0,0,0,0,1,0
5918-VUKWP,1,0,0,0,32,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.55,654.55,0,20.4546875,1,0,0,1,0,0,0,0,1,0,0,0
1744-JHKYS,1,0,1,0,34,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,24.7,780.2,0,22.947058823529414,0,0,0,1,0,1,0,0,1,0,0,0
2656-FMOKZ,1,1,0,0,15,1,Yes,No,No,No,No,No,No,1,74.45,1145.7,1,76.38000000000001,0,0,1,0,0,0,1,1,0,0,0,0
2070-FNEXE,1,1,0,0,7,1,No,Yes,No,No,No,No,No,0,76.45,503.6,1,71.94285714285715,0,0,1,0,0,0,0,0,0,0,0,0
5947-SGKCL,1,0,1,1,15,1,Yes,No,Yes,Yes,No,Yes,Yes,1,105.35,1559.25,0,103.95,0,0,1,0,0,0,0,1,0,0,0,0
3712-PKXZA,0,0,1,0,61,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,20.55,1252.0,0,20.524590163934427,1,0,0,1,1,0,0,0,0,0,0,1
6317-YPKDH,1,0,0,0,1,0,No phone service,No,Yes,No,No,No,No,0,29.95,29.95,1,29.95,0,0,0,0,0,0,0,0,0,0,0,0
6582-OIVSP,1,0,0,0,1,1,No,No,No,No,No,No,No,0,45.3,45.3,0,45.3,0,0,0,0,0,0,1,0,0,0,0,0
9367-WXLCH,0,0,0,0,8,1,Yes,No,No,No,No,No,Yes,0,84.5,662.65,1,82.83125,0,0,1,0,0,0,0,0,0,0,0,0
5524-KHNJP,0,0,1,1,33,1,No,Yes,No,Yes,No,Yes,Yes,0,74.75,2453.3,0,74.34242424242424,1,0,0,0,1,0,0,0,1,0,0,0
1918-ZBFQJ,1,0,0,0,13,1,No,No,Yes,Yes,No,No,No,1,79.25,1111.65,1,85.51153846153846,0,0,1,0,0,1,0,1,0,0,0,0
1024-GUALD,1,0,1,0,1,0,No phone service,No,No,No,No,No,No,1,24.8,24.8,1,24.8,0,0,0,0,0,1,0,0,0,0,0,0
4827-USJHP,0,0,0,0,20,1,No,No,Yes,No,No,No,No,1,51.8,1023.85,0,51.1925,0,0,0,0,0,0,1,1,0,0,0,0
8167-GJLRN,0,0,0,0,3,0,No phone service,No,No,No,Yes,No,No,0,30.4,82.15,0,27.383333333333336,0,0,0,0,0,1,0,0,0,0,0,0
0956-SYCWG,1,0,0,0,13,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.65,244.8,0,18.83076923076923,1,0,0,1,0,1,0,1,0,0,0,0
8017-UVSZU,1,0,1,0,40,1,Yes,No,Yes,No,No,No,No,0,56.6,2379.1,0,59.4775,0,0,0,0,1,0,0,0,0,1,0,0
7100-FQPRV,0,0,1,1,43,1,Yes,Yes,No,No,Yes,No,Yes,1,71.9,3173.35,0,73.79883720930232,1,0,0,0,1,0,0,0,0,1,0,0
2472-OVKUP,0,0,1,0,6,1,No,No,Yes,Yes,No,No,Yes,1,91.0,531.0,1,88.5,0,0,1,0,0,1,0,0,0,0,0,0
2984-RGEYA,1,0,1,1,69,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.75,1375.4,0,19.933333333333334,0,1,0,1,0,0,0,0,0,0,0,1
9680-NIAUV,1,0,1,1,72,1,Yes,Yes,Yes,Yes,No,Yes,Yes,0,109.7,8129.3,0,112.90694444444445,0,1,1,0,1,0,0,0,0,0,0,1
2146-EGVDT,0,0,1,1,59,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.3,1192.7,0,20.215254237288136,0,1,0,1,1,0,0,0,0,0,1,0
2604-IJPDU,1,0,1,0,20,1,No,Yes,Yes,No,Yes,Yes,No,1,96.55,1901.65,0,95.08250000000001,0,0,1,0,0,1,0,1,0,0,0,0
9178-JHUVJ,0,0,1,1,24,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,24.1,587.4,0,24.474999999999998,0,1,0,1,0,0,0,1,0,0,0,0
6168-YBYNP,0,0,0,0,59,1,Yes,No,Yes,Yes,Yes,Yes,Yes,1,111.35,6519.75,0,110.5042372881356,0,0,1,0,0,1,0,0,0,0,1,0
7255-SSFBC,0,0,1,1,72,1,Yes,No,Yes,Yes,Yes,Yes,Yes,1,112.25,8041.65,0,111.68958333333333,0,1,1,0,0,0,0,0,0,0,0,1
3645-DEYGF,0,0,0,1,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.75,20.75,0,20.75,0,0,0,1,0,0,1,0,0,0,0,0
9323-HGFWY,1,0,1,0,27,1,No,Yes,No,No,Yes,Yes,Yes,1,101.9,2681.15,0,99.30185185185185,1,0,1,0,1,0,0,0,1,0,0,0
8544-GOQSH,1,0,0,0,14,1,No,No,Yes,No,Yes,No,No,1,80.05,1112.3,0,79.45,0,0,1,0,1,0,0,1,0,0,0,0
3363-DTIVD,0,0,1,1,71,1,Yes,Yes,No,Yes,No,Yes,Yes,0,105.55,7405.5,0,104.30281690140845,0,1,1,0,0,1,0,0,0,0,0,1
7018-WBJNK,0,0,0,1,13,1,No,No,No,No,No,Yes,No,1,78.3,1033.95,0,79.53461538461539,0,0,1,0,1,0,0,1,0,0,0,0
9142-KZXOP,0,0,0,0,44,1,No,No,No,No,No,No,No,0,68.85,2958.95,0,67.24886363636364,0,0,1,0,1,0,0,0,0,1,0,0
7674-YTAFD,1,0,0,0,33,1,No,No,Yes,No,Yes,No,No,1,79.95,2684.85,0,81.35909090909091,1,0,1,0,0,0,0,0,1,0,0,0
6348-SNFUS,0,0,1,1,72,0,No phone service,Yes,Yes,Yes,Yes,No,Yes,1,55.45,4179.2,0,58.044444444444444,0,1,0,0,1,0,0,0,0,0,0,1
1285-OKIPP,0,0,0,0,1,1,No,No,No,No,No,No,Yes,0,79.9,79.9,1,79.9,0,0,1,0,0,1,0,0,0,0,0,0
7825-ECJRF,1,0,0,0,19,1,No,Yes,No,Yes,Yes,Yes,Yes,1,106.6,1934.45,1,101.81315789473685,0,0,1,0,0,1,0,1,0,0,0,0
1347-KTTTA,0,0,1,0,64,1,No,No,Yes,Yes,Yes,Yes,Yes,1,102.45,6654.1,0,103.9703125,1,0,1,0,1,0,0,0,0,0,0,1
7841-TZDMQ,0,0,0,0,2,1,No,No,No,No,No,No,No,1,46.0,84.5,1,42.25,0,0,0,0,1,0,0,0,0,0,0,0
4195-NZGTA,1,0,0,0,1,0,No phone service,No,No,No,No,No,No,0,25.25,25.25,0,25.25,0,0,0,0,0,1,0,0,0,0,0,0
7157-SMCFK,0,0,0,1,61,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.75,1124.2,0,18.42950819672131,0,1,0,1,0,0,1,0,0,0,0,1
4709-LKHYG,1,0,1,1,29,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.0,540.05,0,18.622413793103448,1,0,0,1,0,1,0,0,1,0,0,0
2504-DSHIH,0,1,1,0,23,1,Yes,No,No,No,No,No,Yes,0,86.8,1975.85,0,85.90652173913043,0,0,1,0,0,1,0,1,0,0,0,0
0699-NDKJM,1,0,1,0,57,0,No phone service,Yes,Yes,Yes,No,Yes,Yes,1,58.75,3437.45,0,60.30614035087719,0,0,0,0,0,0,0,0,0,0,1,0
9286-BHDQG,0,0,1,1,72,0,No phone service,Yes,Yes,Yes,Yes,No,No,0,45.25,3139.8,0,43.608333333333334,0,1,0,0,1,0,0,0,0,0,0,1
0230-WEQUW,0,0,1,0,66,0,No phone service,Yes,Yes,Yes,Yes,Yes,No,1,56.6,3789.2,0,57.41212121212121,0,1,0,0,0,0,0,0,0,0,0,1
2040-LDIWQ,0,0,1,1,65,1,Yes,No,Yes,Yes,Yes,Yes,Yes,1,84.2,5324.5,0,81.91538461538461,0,1,0,0,0,0,0,0,0,0,0,1
6496-JDSSB,1,0,0,0,8,1,No,No,No,No,No,Yes,No,1,80.0,624.6,0,78.075,0,0,1,0,0,0,0,0,0,0,0,0
9408-SSNVZ,1,0,0,0,4,1,No,No,No,No,No,No,No,1,70.15,268.35,1,67.0875,0,0,1,0,0,1,0,0,0,0,0,0
4443-EMBNA,1,0,1,0,71,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,24.75,1836.9,0,25.871830985915494,0,1,0,1,0,0,0,0,0,0,0,1
6469-MRVET,0,0,1,1,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,20.2,20.2,0,20.2,1,0,0,1,0,1,0,0,0,0,0,0
0742-MOABM,0,0,1,0,4,1,No,No,No,No,Yes,No,No,0,50.05,179.35,1,44.8375,0,0,0,0,0,0,1,0,0,0,0,0
5961-VUSRV,1,0,0,0,12,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,19.35,219.35,0,18.279166666666665,1,0,0,1,0,0,0,0,0,0,0,0
6778-JFCMK,0,0,0,0,24,0,No phone service,Yes,No,No,No,Yes,Yes,1,50.6,1288.75,0,53.697916666666664,1,0,0,0,0,0,1,1,0,0,0,0
6341-JVQGF,1,0,1,1,31,1,No,Yes,No,Yes,Yes,Yes,Yes,1,81.15,2545.75,0,82.12096774193549,1,0,0,0,0,0,1,0,1,0,0,0
2232-DMLXU,1,0,1,0,1,1,No,No,No,No,No,Yes,No,0,55.2,55.2,1,55.2,0,0,0,0,0,0,1,0,0,0,0,0
4811-JBUVU,0,0,0,0,30,1,Yes,No,No,No,Yes,No,Yes,1,89.9,2723.15,0,90.77166666666668,0,0,1,0,1,0,0,0,1,0,0,0
0945-TSONX,1,0,1,1,47,1,Yes,Yes,Yes,No,Yes,Yes,Yes,1,85.3,4107.25,0,87.38829787234043,0,1,0,0,1,0,0,0,0,1,0,0
2651-ZCBXV,0,0,0,0,54,1,Yes,Yes,Yes,No,Yes,Yes,Yes,1,108.0,5760.65,0,106.6787037037037,0,1,1,0,1,0,0,0,0,0,1,0
3316-UWXUY,0,0,0,0,50,1,No,Yes,Yes,No,Yes,No,Yes,1,93.5,4747.5,0,94.95,0,0,1,0,1,0,0,0,0,0,1,0
8937-RDTHP,0,0,0,0,1,1,No,Yes,No,No,No,No,Yes,1,84.6,84.6,1,84.6,0,0,1,0,0,0,1,0,0,0,0,0
7083-MIOPC,1,0,0,0,72,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.25,1566.9,0,21.762500000000003,0,1,0,1,1,0,0,0,0,0,0,1
1984-GPTEH,1,0,0,0,29,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,25.15,702.0,0,24.20689655172414,0,0,0,1,0,1,0,0,1,0,0,0
1251-KRREG,0,0,0,0,2,1,Yes,No,Yes,No,No,No,No,1,54.4,114.1,1,57.05,0,0,0,0,0,0,1,0,0,0,0,0
0621-JFHOL,1,0,0,0,10,0,No phone service,No,No,No,Yes,No,No,1,29.6,299.05,0,29.905,0,1,0,0,0,0,1,0,0,0,0,0
9903-LYSAB,0,0,1,0,18,1,Yes,No,No,No,No,No,No,1,73.15,1305.95,0,72.55277777777778,0,0,1,0,0,1,0,1,0,0,0,0
0094-OIFMO,1,1,0,0,11,1,No,No,Yes,No,No,Yes,Yes,1,95.0,1120.3,1,101.84545454545454,0,0,1,0,0,1,0,0,0,0,0,0
9227-UAQFT,0,0,0,0,16,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.75,284.35,0,17.771875,0,1,0,1,0,0,1,1,0,0,0,0
7301-ABVAD,1,0,0,0,72,1,Yes,No,Yes,Yes,Yes,Yes,Yes,0,86.6,6350.5,0,88.20138888888889,0,1,0,0,0,0,0,0,0,0,0,1
6614-FHDBO,0,0,0,0,72,1,Yes,No,Yes,Yes,Yes,Yes,Yes,0,109.2,7878.3,0,109.42083333333333,0,1,1,0,0,0,0,0,0,0,0,1
7576-ASEJU,1,0,1,1,41,1,No,Yes,No,No,Yes,Yes,Yes,1,74.7,3187.65,0,77.74756097560976,1,0,0,0,1,0,0,0,0,1,0,0
9058-HRZSV,1,1,1,0,65,1,No,Yes,Yes,Yes,No,No,Yes,0,94.4,6126.15,0,94.24846153846153,0,0,1,0,0,1,0,0,0,0,0,1
4522-AKYLR,1,1,0,0,13,1,No,No,Yes,Yes,No,No,No,1,54.8,731.3,0,56.25384615384615,0,0,0,0,0,1,0,1,0,0,0,0
0221-WMXNQ,0,1,0,0,4,1,No,Yes,No,No,No,No,No,0,75.35,273.4,0,68.35,0,0,1,0,0,1,0,0,0,0,0,0
0303-UNCIP,0,0,0,0,41,1,Yes,No,No,Yes,No,No,Yes,0,65.0,2531.8,0,61.75121951219513,1,0,0,0,0,0,1,0,0,1,0,0
9947-OTFQU,0,1,0,0,15,1,No,No,Yes,No,No,No,No,1,74.4,1074.3,1,71.61999999999999,0,0,1,0,0,1,0,1,0,0,0,0
0322-YINQP,0,0,0,0,1,1,No,Yes,No,No,No,No,No,1,48.55,48.55,1,48.55,0,0,0,0,0,0,1,0,0,0,0,0
0959-WHOKV,0,0,0,0,42,1,Yes,Yes,Yes,Yes,No,No,Yes,1,99.0,4298.45,0,102.34404761904761,1,0,1,0,0,1,0,0,0,1,0,0
4075-JFPGR,1,0,1,0,51,1,No,Yes,Yes,Yes,No,Yes,No,1,93.5,4619.55,0,90.57941176470588,1,0,1,0,0,1,0,0,0,0,1,0
4629-NRXKX,1,0,1,1,2,1,No,No,No,No,No,No,No,0,70.4,147.15,1,73.575,0,0,1,0,0,1,0,0,0,0,0,0
9514-JDSKI,0,1,1,0,1,0,No phone service,No,Yes,No,No,Yes,No,0,40.2,40.2,1,40.2,0,0,0,0,0,1,0,0,0,0,0,0
3282-ZISZV,0,0,0,1,32,1,Yes,No,Yes,Yes,Yes,Yes,Yes,0,83.7,2633.3,0,82.290625,1,0,0,0,1,0,0,0,1,0,0,0
3675-YDUPJ,0,0,0,0,10,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,19.85,193.05,0,19.305,0,0,0,1,0,0,1,0,0,0,0,0
4111-BNXIF,1,0,1,1,67,0,No phone service,No,Yes,Yes,Yes,Yes,Yes,1,59.55,4103.9,0,61.252238805970144,0,1,0,0,0,1,0,0,0,0,0,1
7017-VFHAY,1,0,1,1,61,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,115.1,7008.15,0,114.88770491803278,0,1,1,0,1,0,0,0,0,0,0,1
6655-LHBYW,0,0,0,0,50,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,114.35,5791.1,0,115.822,1,0,1,0,1,0,0,0,0,0,1,0
4959-JOSRX,1,0,1,0,2,1,No,No,No,No,No,No,No,1,44.6,80.55,1,40.275,0,0,0,0,1,0,0,0,0,0,0,0
5046-NUHWD,1,1,1,0,29,0,No phone service,Yes,No,Yes,No,No,Yes,1,45.0,1228.65,0,42.36724137931035,0,0,0,0,0,1,0,0,1,0,0,0
7273-TEFQD,0,1,0,0,3,0,No phone service,No,No,Yes,No,No,Yes,1,41.15,132.2,1,44.06666666666666,0,0,0,0,0,1,0,0,0,0,0,0
3606-TWKGI,0,1,0,0,13,1,Yes,No,Yes,Yes,No,Yes,Yes,1,106.9,1364.3,1,104.94615384615385,0,0,1,0,0,1,0,1,0,0,0,0
7529-ZDFXI,0,1,1,0,57,1,Yes,No,Yes,No,No,No,Yes,1,89.85,4925.35,0,86.40964912280702,0,0,1,0,0,1,0,0,0,0,1,0
7605-BDWDC,1,0,0,0,31,0,No phone service,Yes,Yes,No,Yes,No,Yes,1,49.85,1520.1,0,49.03548387096774,0,1,0,0,0,0,0,0,1,0,0,0
1950-KSVVJ,1,0,1,0,45,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,113.3,5032.25,0,111.82777777777778,1,0,1,0,0,0,1,0,0,1,0,0
0123-CRBRT,1,0,1,1,61,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,88.1,5526.75,0,90.60245901639344,0,1,0,0,0,0,1,0,0,0,0,1
6292-TOSSS,0,0,0,0,50,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,24.9,1195.25,0,23.905,0,1,0,1,0,0,0,0,0,0,1,0
3197-ARFOY,1,1,0,0,19,1,No,Yes,Yes,No,Yes,Yes,Yes,1,105.0,2007.25,0,105.64473684210526,0,0,1,0,0,0,1,1,0,0,0,0
6323-AYBRX,0,0,0,0,59,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.35,1099.6,1,18.63728813559322,0,1,0,1,0,0,1,0,0,0,1,0
7014-ZZXAW,1,0,1,0,71,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,24.25,1732.95,0,24.40774647887324,0,1,0,1,1,0,0,0,0,0,0,1
4385-GZQXV,1,1,0,0,16,1,No,No,No,No,Yes,Yes,Yes,1,94.45,1511.2,1,94.45,0,0,1,0,0,1,0,1,0,0,0,0
7633-MVPUY,0,0,1,0,57,1,No,Yes,Yes,No,Yes,No,No,1,59.75,3450.15,0,60.52894736842106,0,1,0,0,0,1,0,0,0,0,1,0
6366-ZGQGL,0,0,0,0,1,0,No phone service,No,No,No,No,No,No,0,24.8,24.8,1,24.8,0,0,0,0,0,0,0,0,0,0,0,0
4716-HHKQH,0,1,1,0,20,1,Yes,No,Yes,No,Yes,Yes,Yes,0,107.05,2172.05,0,108.6025,0,0,1,0,0,1,0,1,0,0,0,0
5940-AHUHD,0,0,0,0,1,1,No,No,No,No,No,No,No,0,70.6,70.6,1,70.6,0,0,1,0,0,0,1,0,0,0,0,0
6432-TWQLB,0,0,1,0,5,1,Yes,No,Yes,No,Yes,No,No,1,85.4,401.1,1,80.22,0,0,1,0,0,1,0,0,0,0,0,0
4484-GLZOU,1,0,1,0,52,1,Yes,No,Yes,Yes,No,Yes,Yes,1,105.05,5624.85,1,108.17019230769232,0,0,1,0,0,1,0,0,0,0,1,0
3179-GBRWV,0,1,1,0,21,1,No,Yes,Yes,No,No,No,Yes,1,64.95,1339.8,0,63.8,0,0,0,0,0,0,0,1,0,0,0,0
8645-KWHJO,0,0,0,0,14,0,No phone service,No,No,Yes,Yes,Yes,Yes,1,55.0,771.95,0,55.13928571428572,0,0,0,0,0,1,0,1,0,0,0,0
4130-MZLCC,1,0,0,0,5,1,No,No,Yes,No,No,No,No,0,50.55,244.75,0,48.95,0,0,0,0,0,0,0,0,0,0,0,0
0314-TKOSI,1,0,0,0,6,1,No,Yes,Yes,No,No,No,No,0,55.15,322.9,0,53.81666666666666,0,0,0,0,0,0,1,0,0,0,0,0
8229-MYEJZ,1,0,0,0,10,1,No,No,Yes,No,No,No,No,0,51.2,498.25,0,49.825,0,0,0,0,0,1,0,0,0,0,0,0
2080-SRCDE,1,0,0,1,1,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,25.4,25.4,0,25.4,0,0,0,1,0,0,1,0,0,0,0,0
9577-WJVCQ,1,0,0,0,68,1,Yes,Yes,No,No,No,No,No,0,54.45,3687.75,0,54.231617647058826,0,0,0,0,0,0,1,0,0,0,0,1
9512-UIBFX,0,0,1,1,18,1,No,No,No,Yes,No,Yes,Yes,0,95.15,1779.95,1,98.88611111111112,0,0,1,0,0,0,1,1,0,0,0,0
6202-DYYFX,1,0,0,0,22,1,Yes,No,No,No,No,No,No,1,76.0,1783.6,0,81.07272727272726,1,0,1,0,1,0,0,1,0,0,0,0
3808-HFKDE,1,0,0,0,20,1,No,No,No,No,No,No,No,1,44.35,927.15,0,46.3575,0,0,0,0,0,1,0,1,0,0,0,0
5583-SXDAG,0,0,1,0,1,1,No,No,No,No,No,No,No,0,70.0,70.0,1,70.0,0,0,1,0,0,1,0,0,0,0,0,0
3488-PGMQJ,0,1,0,0,8,1,No,No,Yes,No,No,No,No,1,74.5,606.55,1,75.81875,0,0,1,0,0,1,0,0,0,0,0,0
3580-REOAC,0,0,0,0,10,1,No,No,No,No,No,No,No,1,44.85,435.4,1,43.54,0,0,0,0,1,0,0,0,0,0,0,0
7534-BFESC,0,1,0,0,24,1,Yes,No,No,No,No,No,No,1,76.1,1712.7,1,71.3625,0,0,1,0,0,1,0,1,0,0,0,0
3727-OWVYD,0,0,0,0,35,1,No,Yes,Yes,Yes,No,No,No,0,61.2,2021.2,0,57.74857142857143,1,0,0,0,0,0,1,0,1,0,0,0
2294-SALNE,0,0,1,1,23,1,No,No,Yes,Yes,Yes,No,No,0,86.8,1940.8,0,84.38260869565217,1,0,1,0,0,0,1,1,0,0,0,0
4847-TAJYI,1,1,0,0,6,1,No,No,No,No,No,Yes,Yes,1,89.35,567.8,0,94.63333333333333,0,0,1,0,0,1,0,0,0,0,0,0
1563-IWQEX,1,0,0,0,12,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.7,220.35,0,18.3625,0,0,0,1,0,0,1,0,0,0,0,0
8203-XJZRC,0,0,0,0,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.25,20.25,0,20.25,0,0,0,1,0,0,1,0,0,0,0,0
6556-DBKZF,1,0,1,1,71,1,No,No,No,Yes,No,No,No,0,76.05,5436.45,0,76.56971830985916,0,1,1,0,0,1,0,0,0,0,0,1
6851-WEFYX,0,1,1,0,35,1,Yes,No,No,Yes,No,Yes,Yes,1,100.8,3437.5,0,98.21428571428571,0,0,1,0,0,1,0,0,1,0,0,0
2985-JUUBZ,0,0,1,1,40,1,Yes,No,No,Yes,No,Yes,Yes,1,74.55,3015.75,0,75.39375,0,0,0,0,0,1,0,0,0,1,0,0
6390-DSAZX,1,0,0,1,1,1,No,Yes,No,No,No,No,No,1,73.6,73.6,1,73.6,0,0,1,0,0,0,1,0,0,0,0,0
0895-LMRSF,0,0,0,0,23,1,No,No,No,No,No,Yes,Yes,1,64.9,1509.8,0,65.64347826086956,1,0,0,0,0,0,0,1,0,0,0,0
8098-LLAZX,1,1,0,0,4,1,Yes,No,No,No,No,Yes,Yes,1,95.45,396.1,1,99.025,0,0,1,0,0,1,0,0,0,0,0,0
8266-VBFQL,0,0,0,0,4,1,No,No,No,Yes,Yes,No,Yes,1,90.4,356.65,0,89.1625,0,0,1,0,0,1,0,0,0,0,0,0
8181-YHCMF,1,0,1,1,68,0,No phone service,No,Yes,Yes,Yes,Yes,Yes,0,60.3,4109.0,0,60.4264705882353,0,1,0,0,1,0,0,0,0,0,0,1
2240-HSJQD,0,0,0,1,38,1,Yes,No,Yes,No,No,No,No,1,81.85,3141.7,0,82.67631578947368,0,0,1,0,0,0,1,0,0,1,0,0
1248-DYXUB,0,0,1,1,52,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,24.8,1229.1,0,23.63653846153846,0,1,0,1,0,0,1,0,0,0,1,0
0265-EDXBD,0,1,1,0,32,1,Yes,No,No,No,No,No,No,1,74.9,2303.35,1,71.9796875,0,0,1,0,0,1,0,0,1,0,0,0
4115-BNPJY,0,0,1,1,29,1,No,No,No,Yes,Yes,Yes,Yes,0,75.55,2054.4,0,70.84137931034483,0,1,0,0,0,0,1,0,1,0,0,0
3167-SNQPL,0,1,1,1,38,1,Yes,No,Yes,No,No,Yes,Yes,0,101.15,3741.85,0,98.46973684210526,0,0,1,0,0,1,0,0,0,1,0,0
4091-TVOCN,0,0,0,1,48,1,Yes,Yes,No,Yes,No,Yes,Yes,1,78.75,3682.45,0,76.71770833333333,1,0,0,0,1,0,0,0,0,1,0,0
1098-TDVUQ,1,0,0,0,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,19.25,19.25,0,19.25,0,0,0,1,0,0,0,0,0,0,0,0
